,X,Y,Elevation,Distance,tau,geometry
981,668569.65661,3590664.15221,3714.0,12282.123368838178,4738846.450351549,POINT (668569.6566099999 3590664.15221)
982,668599.65661,3590664.15221,3718.0,12312.123368838178,4754897.615596065,POINT (668599.6566099999 3590664.15221)
983,668629.65661,3590664.15221,3724.0,12342.123368838178,4770949.308660417,POINT (668629.6566099999 3590664.15221)
984,668659.65661,3590664.15221,3724.0051,12372.123368838178,4787139.911080106,POINT (668659.6566099999 3590664.15221)
985,669499.65661,3590664.15221,3883.0,13336.387437550105,5335516.823155399,POINT (669499.6566099999 3590664.15221)
986,661069.65661,3590634.15221,2905.0,3701.02597104441,1288992.6879202763,POINT (661069.6566099999 3590634.15221)
987,664819.65661,3590634.15221,3231.0,7838.376618407347,2622797.8938089516,POINT (664819.6566099999 3590634.15221)
988,664849.65661,3590634.15221,3232.0,7868.376618407347,2635170.056842104,POINT (664849.6566099999 3590634.15221)
989,664879.65661,3590634.15221,3234.0,7898.376618407347,2647552.501606602,POINT (664879.6566099999 3590634.15221)
990,664909.65661,3590634.15221,3236.0,7928.376618407347,2659936.9661098225,POINT (664909.6566099999 3590634.15221)
991,664939.65661,3590634.15221,3239.0,7958.376618407347,2672322.74409756,POINT (664939.6566099999 3590634.15221)
992,668389.65661,3590634.15221,3695.0,12064.8441482246,4622864.460720119,POINT (668389.6566099999 3590634.15221)
993,668539.65661,3590634.15221,3712.0,12239.696961966985,4716147.047961769,POINT (668539.6566099999 3590634.15221)
994,668689.65661,3590634.15221,3729.0,12414.54977570937,4810087.568229361,POINT (668689.6566099999 3590634.15221)
995,668779.65661,3590634.15221,3736.0,12529.402589451756,4872236.506137988,POINT (668779.6566099999 3590634.15221)
996,668809.65661,3590634.15221,3738.0,12559.402589451756,4888474.779132162,POINT (668809.6566099999 3590634.15221)
997,669319.65661,3590634.15221,3837.0,13143.961030678913,5221831.484740488,POINT (669319.6566099999 3590634.15221)
998,669349.65661,3590634.15221,3842.0,13173.961030678913,5239554.442478636,POINT (669349.6566099999 3590634.15221)
999,669379.65661,3590634.15221,3848.0,13203.961030678913,5257277.781083044,POINT (669379.6566099999 3590634.15221)
1000,669409.65661,3590634.15221,3852.0,13233.961030678913,5275001.500584018,POINT (669409.6566099999 3590634.15221)
1001,669439.65661,3590634.15221,3864.0,13263.961030678913,5292725.601011872,POINT (669439.6566099999 3590634.15221)
1002,669469.65661,3590634.15221,3873.0,13293.961030678913,5310450.082396922,POINT (669469.6566099999 3590634.15221)
1003,661039.65661,3590604.15221,2908.0,3743.452377915603,1304132.1862732414,POINT (661039.6566099999 3590604.15221)
1004,664969.65661,3590604.15221,3241.0,8000.80302527854,2689839.8798285113,POINT (664969.6566099999 3590604.15221)
1005,664999.65661,3590604.15221,3246.0,8030.80302527854,2702229.9049096312,POINT (664999.6566099999 3590604.15221)
1006,668359.65661,3590604.15221,3688.0,12022.417741353407,4600284.057631692,POINT (668359.6566099999 3590604.15221)
1007,668719.65661,3590604.15221,3731.0,12456.976182580564,4833035.613906999,POINT (668719.6566099999 3590604.15221)
1008,668749.65661,3590604.15221,3733.0,12486.976182580564,4849272.509793817,POINT (668749.6566099999 3590604.15221)
1009,668839.65661,3590604.15221,3740.0,12601.828996322949,4911448.131524323,POINT (668839.6566099999 3590604.15221)
1010,669259.65661,3590604.15221,3811.0,13071.53462380772,5179049.966892333,POINT (669259.6566099999 3590604.15221)
1011,669289.65661,3590604.15221,3823.0,13101.53462380772,5196767.976125209,POINT (669289.6566099999 3590604.15221)
1012,661039.65661,3590574.15221,2912.0,3773.452377915603,1314858.1156468838,POINT (661039.6566099999 3590574.15221)
1013,665029.65661,3590574.15221,3249.0,8073.229432149733,2719759.063412544,POINT (665029.6566099999 3590574.15221)
1014,668329.65661,3590574.15221,3680.0,11979.991334482214,4578100.296630308,POINT (668329.6566099999 3590574.15221)
1015,668869.65661,3590574.15221,3746.0,12644.255403194142,4934449.245096723,POINT (668869.6566099999 3590574.15221)
1016,668899.65661,3590574.15221,3751.0,12674.255403194142,4950714.042712592,POINT (668899.6566099999 3590574.15221)
1017,669019.65661,3590574.15221,3763.0,12819.108216936527,5031877.628973905,POINT (669019.6566099999 3590574.15221)
1018,669049.65661,3590574.15221,3769.0,12849.108216936527,5048916.427330144,POINT (669049.6566099999 3590574.15221)
1019,669079.65661,3590574.15221,3772.0,12879.108216936527,5066339.408658728,POINT (669079.6566099999 3590574.15221)
1020,669109.65661,3590574.15221,3776.0,12909.108216936527,5083763.105088298,POINT (669109.6566099999 3590574.15221)
1021,669139.65661,3590574.15221,3781.0,12939.108216936527,5101194.316645696,POINT (669139.6566099999 3590574.15221)
1022,669169.65661,3590574.15221,3785.0,12969.108216936527,5118625.886365778,POINT (669169.6566099999 3590574.15221)
1023,669199.65661,3590574.15221,3789.0,12999.108216936527,5136322.637287452,POINT (669199.6566099999 3590574.15221)
1024,669229.65661,3590574.15221,3797.0,13029.108216936527,5154019.766994185,POINT (669229.6566099999 3590574.15221)
1025,661039.65661,3590544.15221,2919.0,3803.452377915603,1325584.1636602026,POINT (661039.6566099999 3590544.15221)
1026,665059.65661,3590544.15221,3254.0,8115.655839020926,2737291.519197431,POINT (665059.6566099999 3590544.15221)
1027,668299.65661,3590544.15221,3676.0,11937.564927611022,4555921.674558043,POINT (668299.6566099999 3590544.15221)
1028,668929.65661,3590544.15221,3753.0,12716.681810065335,4973716.332029903,POINT (668929.6566099999 3590544.15221)
1029,668959.65661,3590544.15221,3755.0,12746.681810065335,4990749.537523166,POINT (668959.6566099999 3590544.15221)
1030,668989.65661,3590544.15221,3758.0,12776.681810065335,5007784.3872704925,POINT (668989.6566099999 3590544.15221)
1031,661069.65661,3590514.15221,2919.0073,3845.8787847867957,1340755.5198404426,POINT (661069.6566099999 3590514.15221)
1032,665089.65661,3590514.15221,3257.0,8158.082245892118,2754824.118394505,POINT (665089.6566099999 3590514.15221)
1033,665119.65661,3590514.15221,3258.0,8188.082245892118,2767222.146689469,POINT (665119.6566099999 3590514.15221)
1034,668089.65661,3590514.15221,3643.0,11715.138520739829,4439828.517948926,POINT (668089.6566099999 3590514.15221)
1035,668119.65661,3590514.15221,3649.0,11745.138520739829,4455477.406402487,POINT (668119.6566099999 3590514.15221)
1036,668149.65661,3590514.15221,3655.0,11775.138520739829,4471127.496140458,POINT (668149.6566099999 3590514.15221)
1037,668179.65661,3590514.15221,3660.0,11805.138520739829,4486778.787504358,POINT (668179.6566099999 3590514.15221)
1038,668209.65661,3590514.15221,3664.0,11835.138520739829,4502430.559614294,POINT (668209.6566099999 3590514.15221)
1039,668239.65661,3590514.15221,3664.0051,11865.138520739829,4518082.572117753,POINT (668239.6566099999 3590514.15221)
1040,668269.65661,3590514.15221,3671.0,11895.138520739829,4533750.239587415,POINT (668269.6566099999 3590514.15221)
1041,661069.65661,3590484.15221,2923.0,3875.8787847867957,1351487.8627185514,POINT (661069.6566099999 3590484.15221)
1042,665149.65661,3590484.15221,3261.0,8230.508652763312,2784764.364409412,POINT (665149.6566099999 3590484.15221)
1043,668029.65661,3590484.15221,3632.0,11642.712113868636,4402152.50858136,POINT (668029.6566099999 3590484.15221)
1044,668059.65661,3590484.15221,3636.0,11672.712113868636,4417699.346051796,POINT (668059.6566099999 3590484.15221)
1045,661099.65661,3590454.15221,2926.0,3918.3051916579884,1366665.855726427,POINT (661099.6566099999 3590454.15221)
1046,665179.65661,3590454.15221,3266.0,8272.935059634505,2802491.936788188,POINT (665179.6566099999 3590454.15221)
1047,665209.65661,3590454.15221,3269.0,8302.935059634505,2815031.769348698,POINT (665209.6566099999 3590454.15221)
1048,667999.65661,3590454.15221,3626.0,11600.285706997443,4380271.7836754415,POINT (667999.6566099999 3590454.15221)
1049,661099.65661,3590424.15221,2932.0,3948.3051916579884,1377405.1030267507,POINT (661099.6566099999 3590424.15221)
1050,665239.65661,3590424.15221,3276.0,8345.361466505698,2832811.3180597047,POINT (665239.6566099999 3590424.15221)
1051,667939.65661,3590424.15221,3615.0,11527.85930012625,4342958.436208428,POINT (667939.6566099999 3590424.15221)
1052,667969.65661,3590424.15221,3617.0,11557.85930012625,4358408.621729803,POINT (667969.6566099999 3590424.15221)
1053,661069.65661,3590394.15221,2935.0,3990.731598529181,1392593.0293245162,POINT (661069.6566099999 3590394.15221)
1054,665269.65661,3590394.15221,3280.0,8387.78787337689,2850591.0178104653,POINT (665269.6566099999 3590394.15221)
1055,667879.65661,3590394.15221,3607.0,11455.432893255058,4305666.018039652,POINT (667879.6566099999 3590394.15221)
1056,667909.65661,3590394.15221,3611.0,11485.432893255058,4321111.165941779,POINT (667909.6566099999 3590394.15221)
1057,661099.65661,3590364.15221,2939.0,4033.158005400374,1407782.7259358044,POINT (661099.6566099999 3590364.15221)
1058,665299.65661,3590364.15221,3282.0,8430.214280248083,2868371.0196549874,POINT (665299.6566099999 3590364.15221)
1059,665329.65661,3590364.15221,3284.0,8460.214280248083,2880949.473141625,POINT (665329.6566099999 3590364.15221)
1060,667789.65661,3590364.15221,3600.0,11335.432893255058,4244054.410034639,POINT (667789.6566099999 3590364.15221)
1061,667819.65661,3590364.15221,3603.0,11365.432893255058,4259339.95313653,POINT (667819.6566099999 3590364.15221)
1062,667849.65661,3590364.15221,3606.0,11395.432893255058,4274781.212495429,POINT (667849.6566099999 3590364.15221)
1063,667879.65661,3590364.15221,3606.0051,11425.432893255058,4290222.7004918335,POINT (667879.6566099999 3590364.15221)
1064,661099.65661,3590334.15221,2943.0,4063.158005400374,1418537.268979153,POINT (661099.6566099999 3590334.15221)
1065,665359.65661,3590334.15221,3287.0,8502.640687119276,2898738.243981383,POINT (665359.6566099999 3590334.15221)
1066,665389.65661,3590334.15221,3291.0,8532.640687119276,2911555.7753467853,POINT (665389.6566099999 3590334.15221)
1067,665419.65661,3590334.15221,3297.0,8562.640687119276,2924373.4214414908,POINT (665419.6566099999 3590334.15221)
1068,665449.65661,3590334.15221,3297.0073,8592.640687119276,2937191.1822693017,POINT (665449.6566099999 3590334.15221)
1069,667759.65661,3590334.15221,3596.0,11293.006486383865,4222447.033835945,POINT (667759.6566099999 3590334.15221)
1070,661129.65661,3590304.15221,2950.0,4105.584412271567,1433747.0826968004,POINT (661129.6566099999 3590304.15221)
1071,665479.65661,3590304.15221,3300.0,8635.067093990468,2955338.3951303903,POINT (665479.6566099999 3590304.15221)
1072,665509.65661,3590304.15221,3305.0,8665.067093990468,2968354.334202093,POINT (665509.6566099999 3590304.15221)
1073,667669.65661,3590304.15221,3570.0,11190.580079512672,4170293.72859457,POINT (667669.6566099999 3590304.15221)
1074,667699.65661,3590304.15221,3576.0,11220.580079512672,4185566.5192446425,POINT (667699.6566099999 3590304.15221)
1075,667729.65661,3590304.15221,3586.0,11250.580079512672,4200839.968538558,POINT (667729.6566099999 3590304.15221)
1076,661129.65661,3590274.15221,2954.0,4135.584412271567,1444503.543386545,POINT (661129.6566099999 3590274.15221)
1077,665539.65661,3590274.15221,3311.0,8707.493500861661,2986779.0283019147,POINT (665539.6566099999 3590274.15221)
1078,667339.65661,3590274.15221,3513.0,10798.448045156709,3973162.313034722,POINT (667339.6566099999 3590274.15221)
1079,667369.65661,3590274.15221,3513.0051,10828.448045156709,3988101.7524284828,POINT (667369.6566099999 3590274.15221)
1080,667609.65661,3590274.15221,3556.0,11118.15367264148,4133615.852665296,POINT (667609.6566099999 3590274.15221)
1081,667639.65661,3590274.15221,3558.0,11148.15367264148,4148703.427411383,POINT (667639.6566099999 3590274.15221)
1082,661099.65661,3590244.15221,2956.0,4178.01081914276,1459716.832629526,POINT (661099.6566099999 3590244.15221)
1083,665569.65661,3590244.15221,3315.0,8749.919907732854,3005204.756583798,POINT (665569.6566099999 3590244.15221)
1084,665599.65661,3590244.15221,3318.0,8779.919907732854,3018233.957793045,POINT (665599.6566099999 3590244.15221)
1085,667309.65661,3590244.15221,3511.0,10756.021638285516,3952040.188601743,POINT (667309.6566099999 3590244.15221)
1086,667399.65661,3590244.15221,3517.0,10870.874452027901,4009402.125438098,POINT (667399.6566099999 3590244.15221)
1087,667579.65661,3590244.15221,3551.0,11075.727265770287,4112285.9174133893,POINT (667579.6566099999 3590244.15221)
1088,661069.65661,3590214.15221,2961.0,4220.437226013953,1474950.3551248163,POINT (661069.6566099999 3590214.15221)
1089,665629.65661,3590214.15221,3321.0,8822.346314604047,3036660.375649059,POINT (665629.6566099999 3590214.15221)
1090,665659.65661,3590214.15221,3325.0,8852.346314604047,3049701.0542100496,POINT (665659.6566099999 3590214.15221)
1091,665689.65661,3590214.15221,3331.0,8882.346314604047,3062752.143529269,POINT (665689.6566099999 3590214.15221)
1092,665719.65661,3590214.15221,3338.0,8912.346314604047,3075803.4781782534,POINT (665719.6566099999 3590214.15221)
1093,667189.65661,3590214.15221,3493.0125,10598.742417671938,3873767.7073216327,POINT (667189.6566099999 3590214.15221)
1094,667219.65661,3590214.15221,3494.0,10628.742417671938,3888691.800730078,POINT (667219.6566099999 3590214.15221)
1095,667279.65661,3590214.15221,3507.0,10713.595231414323,3930918.635801744,POINT (667279.6566099999 3590214.15221)
1096,667429.65661,3590214.15221,3520.0,10913.300858899094,4030703.6780265872,POINT (667429.6566099999 3590214.15221)
1097,667459.65661,3590214.15221,3533.0,10943.300858899094,4045766.3588604904,POINT (667459.6566099999 3590214.15221)
1098,667489.65661,3590214.15221,3538.0,10973.300858899094,4060829.2482538656,POINT (667489.6566099999 3590214.15221)
1099,667519.65661,3590214.15221,3542.0,11003.300858899094,4075892.554798264,POINT (667519.6566099999 3590214.15221)
1100,667549.65661,3590214.15221,3545.0,11033.300858899094,4090956.278536465,POINT (667549.6566099999 3590214.15221)
1101,661069.65661,3590184.15221,2963.0,4250.437226013953,1485728.9601577919,POINT (661069.6566099999 3590184.15221)
1102,665749.65661,3590184.15221,3342.0,8954.77272147524,3094263.802685042,POINT (665749.6566099999 3590184.15221)
1103,665779.65661,3590184.15221,3344.0,8984.77272147524,3107317.46881877,POINT (665779.6566099999 3590184.15221)
1104,665809.65661,3590184.15221,3347.0,9014.77272147524,3120371.5032226634,POINT (665809.6566099999 3590184.15221)
1105,665869.65661,3590184.15221,3362.0,9099.625535217625,3157294.7563237455,POINT (665869.6566099999 3590184.15221)
1106,665899.65661,3590184.15221,3367.0,9129.625535217625,3170351.3696964234,POINT (665899.6566099999 3590184.15221)
1107,665929.65661,3590184.15221,3372.0,9159.625535217625,3183409.826345165,POINT (665929.6566099999 3590184.15221)
1108,665959.65661,3590184.15221,3374.0,9189.625535217625,3196479.8561725607,POINT (665959.6566099999 3590184.15221)
1109,667159.65661,3590184.15221,3493.0051,10556.316010800745,3852662.4220217397,POINT (667159.6566099999 3590184.15221)
1110,667249.65661,3590184.15221,3500.0,10671.16882454313,3909798.2260958836,POINT (667249.6566099999 3590184.15221)
1111,661069.65661,3590154.15221,2968.0,4280.437226013953,1496507.9276401086,POINT (661069.6566099999 3590154.15221)
1112,665839.65661,3590154.15221,3358.0,9057.199128346432,3138833.042959003,POINT (665839.6566099999 3590154.15221)
1113,665989.65661,3590154.15221,3374.0073,9232.051942088818,3214965.0650283257,POINT (665989.6566099999 3590154.15221)
1114,666019.65661,3590154.15221,3374.0125,9262.051942088818,3228043.3670483027,POINT (666019.6566099999 3590154.15221)
1115,666049.65661,3590154.15221,3374.0176,9292.051942088818,3241122.0399185964,POINT (666049.6566099999 3590154.15221)
1116,666079.65661,3590154.15221,3375.0,9322.051942088818,3255384.392859551,POINT (666079.6566099999 3590154.15221)
1117,666109.65661,3590154.15221,3378.0,9352.051942088818,3269648.2795436,POINT (666109.6566099999 3590154.15221)
1118,666139.65661,3590154.15221,3383.0,9382.051942088818,3283916.600474033,POINT (666139.6566099999 3590154.15221)
1119,666169.65661,3590154.15221,3385.0,9412.051942088818,3298185.262711803,POINT (666169.6566099999 3590154.15221)
1120,667039.65661,3590154.15221,3482.0,10381.46319705836,3765992.328314357,POINT (667039.6566099999 3590154.15221)
1121,667069.65661,3590154.15221,3483.0,10411.46319705836,3780774.068492461,POINT (667069.6566099999 3590154.15221)
1122,667159.65661,3590154.15221,3493.0,10526.316010800745,3837740.1420390275,POINT (667159.6566099999 3590154.15221)
1123,661099.65661,3590124.15221,2972.0,4322.863632885145,1511754.7664674749,POINT (661099.6566099999 3590124.15221)
1124,666199.65661,3590124.15221,3386.0,9454.47834896001,3318404.410595662,POINT (666199.6566099999 3590124.15221)
1125,666649.65661,3590124.15221,3446.0,9929.331162702396,3546052.0490427176,POINT (666649.6566099999 3590124.15221)
1126,666679.65661,3590124.15221,3452.0,9959.331162702396,3560578.974210336,POINT (666679.6566099999 3590124.15221)
1127,666709.65661,3590124.15221,3455.0,9989.331162702396,3575106.264157716,POINT (666709.6566099999 3590124.15221)
1128,666739.65661,3590124.15221,3458.0,10019.331162702396,3589634.4662029077,POINT (666739.6566099999 3590124.15221)
1129,666769.65661,3590124.15221,3458.0051,10049.331162702396,3604162.850693108,POINT (666769.6566099999 3590124.15221)
1130,667009.65661,3590124.15221,3481.0227,10339.036790187167,3745178.1146680773,POINT (667009.6566099999 3590124.15221)
1131,667099.65661,3590124.15221,3488.0,10453.889603929552,3801782.1527318205,POINT (667099.6566099999 3590124.15221)
1132,667129.65661,3590124.15221,3491.0,10483.889603929552,3816637.7059066673,POINT (667129.6566099999 3590124.15221)
1133,661099.65661,3590094.15221,2978.0,4352.863632885145,1522536.937546876,POINT (661099.6566099999 3590094.15221)
1134,666229.65661,3590094.15221,3388.0,9496.904755831203,3338637.4349051244,POINT (666229.6566099999 3590094.15221)
1135,666259.65661,3590094.15221,3396.0,9526.904755831203,3352959.88731488,POINT (666259.6566099999 3590094.15221)
1136,666289.65661,3590094.15221,3401.0,9556.904755831203,3367304.728527359,POINT (666289.6566099999 3590094.15221)
1137,666319.65661,3590094.15221,3405.0,9586.904755831203,3381650.44013427,POINT (666319.6566099999 3590094.15221)
1138,666349.65661,3590094.15221,3410.0,9616.904755831203,3395998.9383180398,POINT (666349.6566099999 3590094.15221)
1139,666379.65661,3590094.15221,3414.0,9646.904755831203,3410348.133459246,POINT (666379.6566099999 3590094.15221)
1140,666409.65661,3590094.15221,3421.0,9676.904755831203,3424700.117684254,POINT (666409.6566099999 3590094.15221)
1141,666439.65661,3590094.15221,3423.0,9706.904755831203,3439052.2762936577,POINT (666439.6566099999 3590094.15221)
1142,666469.65661,3590094.15221,3429.0,9736.904755831203,3453418.761178946,POINT (666469.6566099999 3590094.15221)
1143,666499.65661,3590094.15221,3434.0,9766.904755831203,3467788.397951176,POINT (666499.6566099999 3590094.15221)
1144,666529.65661,3590094.15221,3434.0051,9796.904755831203,3482158.2099033208,POINT (666529.6566099999 3590094.15221)
1145,666559.65661,3590094.15221,3434.0103,9826.904755831203,3496529.073101042,POINT (666559.6566099999 3590094.15221)
1146,666589.65661,3590094.15221,3435.0,9856.904755831203,3510994.8333033132,POINT (666589.6566099999 3590094.15221)
1147,666619.65661,3590094.15221,3440.0,9886.904755831203,3525514.834092706,POINT (666619.6566099999 3590094.15221)
1148,666799.65661,3590094.15221,3462.0,10091.757569573589,3624717.3519371906,POINT (666799.6566099999 3590094.15221)
1149,666829.65661,3590094.15221,3466.0,10121.757569573589,3639265.6739408914,POINT (666829.6566099999 3590094.15221)
1150,666889.65661,3590094.15221,3481.0,10206.610383315974,3680420.5088656894,POINT (666889.6566099999 3590094.15221)
1151,666919.65661,3590094.15221,3481.0051,10236.610383315974,3695002.9029991897,POINT (666919.6566099999 3590094.15221)
1152,666949.65661,3590094.15221,3481.0103,10266.610383315974,3709698.0610838793,POINT (666949.6566099999 3590094.15221)
1153,666979.65661,3590094.15221,3481.0154,10296.610383315974,3724393.599837097,POINT (666979.6566099999 3590094.15221)
1154,661099.65661,3590064.15221,2986.0,4382.863632885145,1533320.4999639343,POINT (661099.6566099999 3590064.15221)
1155,666859.65661,3590064.15221,3474.0,10164.183976444781,3659842.702190827,POINT (666859.6566099999 3590064.15221)
1156,661129.65661,3590034.15221,2991.0,4425.290039756338,1548576.4117049316,POINT (661129.6566099999 3590034.15221)
1157,661129.65661,3590004.15221,2999.0,4455.290039756338,1559369.7928477705,POINT (661129.6566099999 3590004.15221)
1158,661129.65661,3589974.15221,3010.0,4485.290039756338,1570163.356131222,POINT (661129.6566099999 3589974.15221)
1159,661129.65661,3589944.15221,3014.0,4515.290039756338,1580957.101566668,POINT (661129.6566099999 3589944.15221)
1160,661129.65661,3589914.15221,3014.0051,4545.290039756338,1591750.9077219744,POINT (661129.6566099999 3589914.15221)
1161,661099.65661,3589884.15221,3017.0,4587.716446627531,1607045.733404901,POINT (661099.6566099999 3589884.15221)
1162,661099.65661,3589854.15221,3017.0073,4617.716446627531,1617879.4002762034,POINT (661099.6566099999 3589854.15221)
1163,661129.65661,3589824.15221,3017.0146,4660.1428534987235,1633202.7828621096,POINT (661129.6566099999 3589824.15221)
1164,661159.65661,3589794.15221,3017.022,4702.569260369916,1648526.6009681781,POINT (661159.6566099999 3589794.15221)
1165,661159.65661,3589764.15221,3018.0,4732.569260369916,1659362.7926804093,POINT (661159.6566099999 3589764.15221)
1166,661129.65661,3589734.15221,3022.0,4774.995667241109,1674688.8762303996,POINT (661129.6566099999 3589734.15221)
1167,661159.65661,3589704.15221,3027.0,4817.422074112302,1690015.5699195173,POINT (661159.6566099999 3589704.15221)
1168,661129.65661,3589674.15221,3029.0,4859.8484809834945,1705348.8937708822,POINT (661129.6566099999 3589674.15221)
1169,661129.65661,3589644.15221,3032.0,4889.8484809834945,1716192.3025156057,POINT (661129.6566099999 3589644.15221)
1170,661099.65661,3589614.15221,3040.0,4932.274887854687,1731531.0430570142,POINT (661099.6566099999 3589614.15221)
1171,661099.65661,3589584.15221,3042.0,4962.274887854687,1742377.2323268373,POINT (661099.6566099999 3589584.15221)
1172,661099.65661,3589554.15221,3052.0,4992.274887854687,1753282.4296574825,POINT (661099.6566099999 3589554.15221)
1173,661099.65661,3589524.15221,3055.0,5022.274887854687,1764187.6900620698,POINT (661099.6566099999 3589524.15221)
1174,661129.65661,3589494.15221,3056.0,5064.70129472588,1779613.2697011454,POINT (661129.6566099999 3589494.15221)
1175,661129.65661,3589464.15221,3057.0,5094.70129472588,1790523.8331441768,POINT (661129.6566099999 3589464.15221)
1176,661129.65661,3589434.15221,3057.0051,5124.70129472588,1801434.4597761473,POINT (661129.6566099999 3589434.15221)
1177,661159.65661,3589404.15221,3057.0125,5167.127701597073,1816874.974200549,POINT (661159.6566099999 3589404.15221)
1178,661159.65661,3589374.15221,3063.0,5197.127701597073,1827866.7670437621,POINT (661159.6566099999 3589374.15221)
1179,661159.65661,3589344.15221,3070.0,5227.127701597073,1838888.3902528526,POINT (661159.6566099999 3589344.15221)
1180,661159.65661,3589314.15221,3073.0,5257.127701597073,1849910.3414939635,POINT (661159.6566099999 3589314.15221)
1181,661189.65661,3589284.15221,3078.0,5299.554108468265,1865498.0127918976,POINT (661189.6566099999 3589284.15221)
1182,661189.65661,3589254.15221,3081.0,5329.554108468265,1876520.6858307207,POINT (661189.6566099999 3589254.15221)
1183,661189.65661,3589224.15221,3084.0,5359.554108468265,1887545.7880196832,POINT (661189.6566099999 3589224.15221)
1184,661159.65661,3589194.15221,3087.0,5401.980515339458,1903137.8228356289,POINT (661159.6566099999 3589194.15221)
1185,661189.65661,3589164.15221,3089.0,5444.406922210651,1918731.6229112127,POINT (661189.6566099999 3589164.15221)
1186,661219.65661,3589164.15221,3090.0,5474.406922210651,1929763.0370158195,POINT (661219.6566099999 3589164.15221)
1187,661249.65661,3589134.15221,3091.0,5516.833329081844,1945364.6502749627,POINT (661249.6566099999 3589134.15221)
1188,661249.65661,3589104.15221,3095.0,5546.833329081844,1956398.1713269802,POINT (661249.6566099999 3589104.15221)
1189,661249.65661,3589074.15221,3099.0,5576.833329081844,1967432.6805236756,POINT (661249.6566099999 3589074.15221)
1190,661249.65661,3589044.15221,3099.0051,5606.833329081844,1978467.2556083344,POINT (661249.6566099999 3589044.15221)
1191,661249.65661,3589014.15221,3103.0,5636.833329081844,1989688.0324825547,POINT (661249.6566099999 3589014.15221)
1192,661249.65661,3588984.15221,3108.0,5666.833329081844,2000908.9495605226,POINT (661249.6566099999 3588984.15221)
1193,661279.65661,3588954.15221,3111.0,5709.259735953036,2016777.9209616643,POINT (661279.6566099999 3588954.15221)
1194,661279.65661,3588924.15221,3111.0051,5739.259735953036,2028002.9067721833,POINT (661279.6566099999 3588924.15221)
1195,661279.65661,3588894.15221,3114.0,5769.259735953036,2039227.9627811783,POINT (661279.6566099999 3588894.15221)
1196,661279.65661,3588864.15221,3117.0,5799.259735953036,2050453.1591920021,POINT (661279.6566099999 3588864.15221)
1197,661309.65661,3588834.15221,3117.0073,5841.686142824229,2066328.8778220708,POINT (661309.6566099999 3588834.15221)
1198,661309.65661,3588804.15221,3120.0,5871.686142824229,2077560.3990533536,POINT (661309.6566099999 3588804.15221)
1199,661309.65661,3588774.15221,3129.0,5901.686142824229,2088791.990634566,POINT (661309.6566099999 3588774.15221)
1200,661339.65661,3588744.15221,3131.0,5944.112549695422,2104676.0587623236,POINT (661339.6566099999 3588744.15221)
1201,661309.65661,3588714.15221,3131.0073,5986.538956566615,2120560.6243968955,POINT (661309.6566099999 3588714.15221)
1202,661309.65661,3588684.15221,3132.0,6016.538956566615,2131794.8200730765,POINT (661309.6566099999 3588684.15221)
1203,661309.65661,3588654.15221,3140.0,6046.538956566615,2143031.6220812122,POINT (661309.6566099999 3588654.15221)
1204,661339.65661,3588624.15221,3143.0,6088.965363437807,2158923.3582176627,POINT (661339.6566099999 3588624.15221)
1205,661369.65661,3588594.15221,3144.0,6131.391770309,2174822.7760870787,POINT (661369.6566099999 3588594.15221)
1206,661369.65661,3588564.15221,3150.0,6161.391770309,2186131.0955363624,POINT (661369.6566099999 3588564.15221)
1207,661369.65661,3588534.15221,3155.0,6191.391770309,2197440.641726605,POINT (661369.6566099999 3588534.15221)
1208,661399.65661,3588504.15221,3155.0073,6233.818177180193,2213439.6575643094,POINT (661399.6566099999 3588504.15221)
1209,661399.65661,3588474.15221,3161.0,6263.818177180193,2224755.48950494,POINT (661399.6566099999 3588474.15221)
1210,661399.65661,3588444.15221,3167.0,6293.818177180193,2236071.900095313,POINT (661399.6566099999 3588444.15221)
1211,661399.65661,3588414.15221,3171.0,6323.818177180193,2247393.2336363406,POINT (661399.6566099999 3588414.15221)
1212,661429.65661,3588384.15221,3174.0,6366.244584051386,2263484.791818723,POINT (661429.6566099999 3588384.15221)
1213,661429.65661,3588354.15221,3178.0,6396.244584051386,2274865.6047936813,POINT (661429.6566099999 3588354.15221)
1214,661459.65661,3588324.15221,3181.0,6438.670990922578,2290963.012949126,POINT (661459.6566099999 3588324.15221)
1215,661459.65661,3588294.15221,3186.0,6468.670990922578,2302346.4126076116,POINT (661459.6566099999 3588294.15221)
1216,661459.65661,3588264.15221,3193.0,6498.670990922578,2313729.9601423456,POINT (661459.6566099999 3588264.15221)
1217,661489.65661,3588234.15221,3193.0073,6541.097397793771,2329829.0411656396,POINT (661489.6566099999 3588234.15221)
1218,661489.65661,3588204.15221,3196.0,6571.097397793771,2341253.15205549,POINT (661489.6566099999 3588204.15221)
1219,661489.65661,3588174.15221,3201.0,6601.097397793771,2352677.412789317,POINT (661489.6566099999 3588174.15221)
1220,661459.65661,3588144.15221,3202.0,6643.523804664964,2368834.8169705044,POINT (661459.6566099999 3588144.15221)
1221,661459.65661,3588114.15221,3206.0,6673.523804664964,2380262.9762039776,POINT (661459.6566099999 3588114.15221)
1222,661459.65661,3588084.15221,3209.0,6703.523804664964,2391691.210456883,POINT (661459.6566099999 3588084.15221)
